cohort,rel_time,att,se,ci_low,ci_high
2017-01-01,62,39.35729544324758,24.850275051397272,-9.349243657491073,88.06383454398623
2017-01-01,63,40.57601296453109,26.037212909179676,-10.456924337461075,91.60895026652325
2017-01-01,64,42.583931291916514,25.702938640763286,-7.793828443979528,92.96169102781255
2017-01-01,65,41.56512441139836,26.292928072314286,-9.969014610337645,93.09926343313435
2017-01-01,66,42.63583069082193,24.725461056545257,-5.826072980006771,91.09773436165064
2017-01-01,67,43.00951368866049,24.593296569271008,-5.1933475871106864,91.21237496443166
2017-01-01,68,47.435257151231895,22.61790702933161,3.104159373741936,91.76635492872185
2017-01-01,69,48.865798556558616,22.58333982211732,4.602452505208667,93.12914460790856
2017-01-01,70,49.42282841510843,22.501001532794778,5.320865410830663,93.52479141938619
2017-01-01,71,48.780832080761,23.8779670042042,1.9800167525207684,95.58164740900123
2017-01-01,72,47.94904491691847,23.118694155886622,2.636404371380685,93.26168546245626
2017-01-01,73,48.20651266257005,21.072071941834388,6.905251656574649,89.50777366856545
2017-01-01,74,50.057177524927795,20.61026631035367,9.6610555566346,90.45329949322098
2017-01-01,75,56.41710718219383,22.8384897085699,11.653667353396827,101.18054701099084
2017-01-01,76,61.61565076545463,23.567164509123096,15.424008327573368,107.80729320333589
2017-01-01,77,69.15387353853629,23.71589652162282,22.67071635615556,115.63703072091701
2017-01-01,78,72.53790617718107,22.90526529989545,27.643586189385985,117.43222616497616
2017-01-01,79,72.5685978073679,22.937220996110455,27.6116446549914,117.52555095974438
2017-01-01,80,66.65506623765793,23.737532508550746,20.12950252089847,113.1806299544174
2017-01-01,81,61.12739417595719,23.50627220699782,15.055100650241464,107.19968770167293
2017-01-01,82,58.08924876614344,22.576317613816826,13.83966624306246,102.33883128922443
2017-01-01,83,57.553984678586005,21.367434379099272,15.673813295551433,99.43415606162057
2017-01-01,84,57.48438220856616,22.235758692405927,13.902295171450547,101.06646924568177
2017-01-01,85,61.372790351533695,24.077943660514144,14.180020776925971,108.56555992614142
2017-01-01,86,67.20025076328369,26.008517977250342,16.223555527873017,118.17694599869436
2017-01-01,87,72.0259718263581,27.217252636502035,18.680156658814113,125.37178699390209
2017-01-01,88,73.60400462915794,28.199146388895954,18.333677706921875,128.874331551394
2017-01-01,89,75.59847427696803,28.407324941776114,19.920117391086855,131.27683116284922
2017-01-01,90,77.56680923515256,29.423199453548413,19.897338306197675,135.23628016410746
2017-01-01,91,78.29159674353002,29.83284705654227,19.81921651270717,136.7639769743529
2017-01-01,92,75.56252431740887,28.15089718974851,20.386765825501797,130.73828280931593
