cohort,rel_time,att,se,ci_low,ci_high
2018-01-01,-30,-11.274820405413323,9.97789960645762,-30.83150363407026,8.281862823243614
2018-01-01,-29,-11.458853835305902,9.97281650712758,-31.00557418927596,8.087866518664157
2018-01-01,-28,-12.70355279272362,8.509287267376472,-29.381755836781505,3.974650251334264
2018-01-01,-27,-14.955930465527068,9.115207795116914,-32.82173774395622,2.909876812902084
2018-01-01,-26,-17.00329485480922,9.838005704941574,-36.285786036494706,2.279196326876267
2018-01-01,-25,-16.71581861518409,9.77583855628724,-35.87646218550708,2.444824955138902
2018-01-01,-24,-11.380572081495032,7.536006140666374,-26.151144117201127,3.3899999542110617
2018-01-01,-23,-9.512255182546092,7.1462666660393035,-23.518937847983125,4.494427482890943
2018-01-01,-22,-7.392297829405827,7.176238273672727,-21.45772484580437,6.673129186992718
2018-01-01,-21,-9.182716965878306,7.382082110198694,-23.651597901867746,5.286163970111135
2018-01-01,-20,-5.556388964536083,7.323656671019925,-19.910756039735134,8.797978110662969
2018-01-01,-19,-5.704606650163477,9.112930574407732,-23.56595057600263,12.156737275675678
2018-01-01,-18,-5.359400913869479,9.293755285165634,-23.575161272794123,12.856359445055165
2018-01-01,-17,-8.046573929542753,8.761736663017555,-25.21957778905716,9.126429929971653
2018-01-01,-16,-9.075429878423412,7.246880135351914,-23.27931494371316,5.128455186866338
2018-01-01,-15,-11.147316722071075,7.012967295186218,-24.89273262063606,2.5980991764939123
2018-01-01,-14,-11.841661177800514,6.827234304164842,-25.223040413963602,1.5397180583625758
2018-01-01,-13,-13.130475096835667,8.84198271927301,-30.460761226610767,4.199811032939433
2018-01-01,-12,-8.984226409209047,7.320655285837936,-23.332710769451403,5.3642579510333075
2018-01-01,-11,-8.186984127487586,7.1399106119977915,-22.181208927003254,5.807240672028085
2018-01-01,-10,-6.3248484169992985,9.32436296618223,-24.60059983071647,11.950902996717872
2018-01-01,-9,-5.210906311679063,9.796974017086951,-24.41297538516949,13.991162761811362
2018-01-01,-8,1.6068425575138718,8.532972262210947,-15.117783076419585,18.33146819144733
2018-01-01,-7,4.560866086078239,7.644092069829589,-10.421554370787755,19.54328654294423
2018-01-01,-6,4.958189741519561,8.085693176855537,-10.889768885117292,20.806148368156414
2018-01-01,-5,3.118542846197773,7.025938321103672,-10.652296263165423,16.88938195556097
2018-01-01,-4,0.6453857941784964,4.78250079926057,-8.728315772372222,10.019087360729214
2018-01-01,-3,-0.17309154862997644,3.3535983765672905,-6.7461443667018655,6.399961269441913
2018-01-01,-2,-2.9105242092880577,3.068260650259685,-8.92431508379704,3.103266665220925
2018-01-01,0,-0.5712326020806948,2.673771364523463,-5.811824476546682,4.669359272385292
2018-01-01,1,2.070235737823154,5.714638602111184,-9.130455922314766,13.270927397961074
2018-01-01,2,3.0231962301228563,8.114577486982963,-12.88137564436375,18.927768104609463
2018-01-01,3,4.999317107857792,10.189173203116496,-14.971462370250542,24.970096585966125
2018-01-01,4,8.518480959882403,9.766915104713137,-10.624672645355346,27.661634565120153
2018-01-01,5,10.053411966699642,10.475546732869516,-10.478659629724607,30.58548356312389
2018-01-01,6,10.133546298706513,10.851037968857145,-11.134488120253494,31.40158071766652
2018-01-01,7,9.710384265577915,10.3699450183305,-10.614707970349862,30.03547650150569
2018-01-01,8,8.944727257127909,7.94585281084933,-6.629144252136779,24.518598766392596
2018-01-01,9,6.83609860529522,8.384751096109278,-9.598013543078967,23.270210753669407
2018-01-01,10,0.19365134012386065,7.3772574849674974,-14.265773330412435,14.653076010660156
2018-01-01,11,0.19760120529807068,6.954937579016584,-13.434076449574434,13.829278860170575
2018-01-01,12,4.304870078662788,7.1839370987505875,-9.775646634888364,18.38538679221394
2018-01-01,13,12.75866496923311,8.99905602026523,-4.879484830486742,30.39681476895296
2018-01-01,14,14.71733747188987,10.71561854633843,-6.285274878933453,35.71994982271319
2018-01-01,15,16.08903617791546,10.051593012123472,-3.6120861258465453,35.790158481677466
2018-01-01,16,15.396722533293214,11.954670761349002,-8.034432158950828,38.82787722553726
2018-01-01,17,18.058622533344092,11.830872157850225,-5.129886896042347,41.247131962730535
2018-01-01,18,18.344533992011506,12.940249236325343,-7.018354511186164,43.70742249520917
2018-01-01,19,19.694066014466756,10.989994616113105,-1.8463234331149287,41.234455462048444
2018-01-01,20,18.278407487537407,11.39115947669556,-4.048265086785889,40.605080061860704
2018-01-01,21,20.65101670463298,9.99814231269181,1.0546577717570322,40.247375637508924
2018-01-01,22,17.279068474877207,9.158543921188066,-0.671677610651404,35.22981456040581
2018-01-01,23,17.304511166652233,9.633555701396988,-1.5772580080858631,36.18628034139033
2018-01-01,24,14.785882518007014,9.830193081275688,-4.481295921293334,34.053060957307366
2018-01-01,25,20.62647795334867,12.238501040863198,-3.3609840867432013,44.61393999344054
2018-01-01,26,25.245910706622297,13.024323605619816,-0.281763560392541,50.773584973637135
2018-01-01,27,27.233381812725327,15.655694577685187,-3.4517795595376413,57.918543184988295
2018-01-01,28,29.853921957869503,13.590993786822029,3.2155741356983256,56.49226978004068
2018-01-01,29,26.84488343399717,13.455059226951013,0.4729673491731816,53.216799518821155
2018-01-01,30,30.20824755068959,11.210734061630568,8.23520878989368,52.18128631148551
2018-01-01,31,24.657545382241864,9.13885427123238,6.745391010626399,42.56969975385733
2018-01-01,32,25.904213219796844,8.767276909179573,8.720350477804882,43.0880759617888
2018-01-01,33,23.061134391406725,12.85674314735216,-2.1380821774035077,48.260350960216954
2018-01-01,34,22.101019905873983,19.170580711503547,-15.47331828867297,59.67535810042094
2018-01-01,35,17.195958300576535,21.247707117320164,-24.449547649370984,58.841464250524055
2018-01-01,36,16.055946400748525,18.574318504570307,-20.349717868209275,52.461610669706324
2018-01-01,37,14.70253895968608,13.889159596090487,-12.520213848651274,41.925291768023435
2018-01-01,38,22.40838283002789,10.379489231110732,2.0645839370508554,42.752181723004924
2018-01-01,39,28.35349172727031,10.678979352069486,7.422692197214118,49.2842912573265
2018-01-01,40,33.09140696567654,12.0194352482533,9.533313879100074,56.649500052253
2018-01-01,41,31.10439330396389,13.089261108321548,5.449441531653655,56.75934507627412
2018-01-01,42,29.762636685028212,14.206755947871642,1.9173950271997953,57.60787834285663
2018-01-01,43,33.370296013886275,15.000440591079892,3.969432455369688,62.771159572402865
2018-01-01,44,35.94309913890015,16.242287531224097,4.108215577700921,67.77798270009939
2018-01-01,45,37.81062667745624,16.72806918438805,5.0236110760556585,70.59764227885682
2018-01-01,46,35.94802645789949,15.866410174192692,4.84986251648181,67.04619039931717
2018-01-01,47,40.01729926036822,17.645354846304365,5.432403761611667,74.60219475912477
2018-01-01,48,39.304339973873994,17.443380355377418,5.115314477334259,73.49336547041372
2018-01-01,49,44.678553932285894,19.642844406891925,6.178578894777722,83.17852896979406
